,mean_df1,std_df1,mean_df2,std_df2,mean_diff,abs_mean_diff,z-score
prejudices,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
propagate,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
gunpowder,0.013477088948787063,0.2139248071690464,0.0,0.0,0.013477088948787063,0.013477088948787063,
evasion,0.013477088948787063,0.17189417356646347,0.0,0.0,0.013477088948787063,0.013477088948787063,
normalizes,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
marginalized,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
inevitability,0.013477088948787063,0.13688241704209733,0.0,0.0,0.013477088948787063,0.013477088948787063,
charities,0.013477088948787063,0.25958706582558255,0.0,0.0,0.013477088948787063,0.013477088948787063,
condoning,0.013477088948787063,0.13688241704209733,0.0,0.0,0.013477088948787063,0.013477088948787063,
worms,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
bootloaders,0.013477088948787063,0.2139248071690464,0.0,0.0,0.013477088948787063,0.013477088948787063,
infecting,0.013477088948787063,0.13688241704209733,0.0,0.0,0.013477088948787063,0.013477088948787063,
radar,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
normalise,0.013477088948787063,0.25958706582558255,0.0,0.0,0.013477088948787063,0.013477088948787063,
deontology,0.013477088948787063,0.17189417356646347,0.0,0.0,0.013477088948787063,0.013477088948787063,
maximizing,0.013477088948787063,0.13688241704209733,0.0,0.0,0.013477088948787063,0.013477088948787063,
vandalize,0.013477088948787063,0.18695724728264182,0.0,0.0,0.013477088948787063,0.013477088948787063,
defeats,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
testimonials,0.013477088948787063,0.13688241704209733,0.0,0.0,0.013477088948787063,0.013477088948787063,
usernames,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
stampede,0.013477088948787063,0.25958706582558255,0.0,0.0,0.013477088948787063,0.013477088948787063,
stakes,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
irresponsible,0.013477088948787063,0.13688241704209733,0.0,0.0,0.013477088948787063,0.013477088948787063,
anomalies,0.013477088948787063,0.13688241704209733,0.0,0.0,0.013477088948787063,0.013477088948787063,
scammers,0.013477088948787063,0.2139248071690464,0.0,0.0,0.013477088948787063,0.013477088948787063,
rapid,0.013477088948787063,0.13688241704209733,0.0,0.0,0.013477088948787063,0.013477088948787063,
losses,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
employer,0.013477088948787063,0.18695724728264182,0.0,0.0,0.013477088948787063,0.013477088948787063,
erase,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
detonating,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
nails,0.013477088948787063,0.2139248071690464,0.0,0.0,0.013477088948787063,0.013477088948787063,
fuse,0.013477088948787063,0.17189417356646347,0.0,0.0,0.013477088948787063,0.013477088948787063,
doorstep,0.013477088948787063,0.18695724728264182,0.0,0.0,0.013477088948787063,0.013477088948787063,
anonymously,0.013477088948787063,0.2139248071690464,0.0,0.0,0.013477088948787063,0.013477088948787063,
biometric,0.013477088948787063,0.11546164163860331,0.0,0.0,0.013477088948787063,0.013477088948787063,
rape,0.013477088948787063,0.25958706582558255,0.0,0.0,0.013477088948787063,0.013477088948787063,
lifecycle,0.013477088948787063,0.18695724728264182,0.0,0.0,0.013477088948787063,0.013477088948787063,
concealing,0.013477088948787063,0.17189417356646347,0.0,0.0,0.013477088948787063,0.013477088948787063,
condone,0.013477088948787063,0.13688241704209733,0.0,0.0,0.013477088948787063,0.013477088948787063,
charity's,0.013477088948787063,0.25958706582558255,0.0,0.0,0.013477088948787063,0.013477088948787063,
disguise,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
startup,0.01078167115902965,0.16404410510561598,0.0,0.0,0.01078167115902965,0.01078167115902965,
guard,0.01078167115902965,0.16404410510561598,0.0,0.0,0.01078167115902965,0.01078167115902965,
logistics,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
marketplaces,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
bank's,0.01078167115902965,0.16404410510561598,0.0,0.0,0.01078167115902965,0.01078167115902965,
organizational,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
banks,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
employing,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
groom,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
thieves,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
ignition,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
proxies,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
mixture,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
celebrities,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
proposals,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
painting,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
stages,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
hosts,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
stealthy,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
intermediaries,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
jams,0.01078167115902965,0.16404410510561598,0.0,0.0,0.01078167115902965,0.01078167115902965,
congestion,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
install,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
reconnaissance,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
backlash,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
sexual,0.01078167115902965,0.16404410510561598,0.0,0.0,0.01078167115902965,0.01078167115902965,
covertly,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
vandalism,0.01078167115902965,0.14664604670599538,0.0,0.0,0.01078167115902965,0.01078167115902965,
nodes,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
infiltrate,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
permitted,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
stigmatizing,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
stigmatization,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
attack's,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
believing,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
crowd,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
intends,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
corporation,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
decoy,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
potassium,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
aliases,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
trail,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
cookies,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
grey,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
leaked,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
contracts,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
repression,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
obtained,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
enables,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
rogue,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
unconscious,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
robbery,0.01078167115902965,0.16404410510561598,0.0,0.0,0.01078167115902965,0.01078167115902965,
ammunition,0.01078167115902965,0.207669652660466,0.0,0.0,0.01078167115902965,0.01078167115902965,
cascading,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
wrongdoing,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
network's,0.01078167115902965,0.16404410510561598,0.0,0.0,0.01078167115902965,0.01078167115902965,
deontological,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
biometrics,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
audience's,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
detonator,0.01078167115902965,0.16404410510561598,0.0,0.0,0.01078167115902965,0.01078167115902965,
whom,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
credential,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
flammable,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
instructional,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
decryption,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
replication,0.01078167115902965,0.14664604670599538,0.0,0.0,0.01078167115902965,0.01078167115902965,
disable,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
ozden,0.01078167115902965,0.207669652660466,0.0,0.0,0.01078167115902965,0.01078167115902965,
mcdonald,0.01078167115902965,0.207669652660466,0.0,0.0,0.01078167115902965,0.01078167115902965,
configurable,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
officers,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
keylogging,0.01078167115902965,0.16404410510561598,0.0,0.0,0.01078167115902965,0.01078167115902965,
hipaa,0.01078167115902965,0.16404410510561598,0.0,0.0,0.01078167115902965,0.01078167115902965,
glorifying,0.01078167115902965,0.207669652660466,0.0,0.0,0.01078167115902965,0.01078167115902965,
temptation,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
infiltration,0.01078167115902965,0.12688442618813223,0.0,0.0,0.01078167115902965,0.01078167115902965,
unsecured,0.01078167115902965,0.10341301757364092,0.0,0.0,0.01078167115902965,0.01078167115902965,
shipped,0.01078167115902965,0.207669652660466,0.0,0.0,0.01078167115902965,0.01078167115902965,
gang,0.01078167115902965,0.207669652660466,0.0,0.0,0.01078167115902965,0.01078167115902965,
copyrighted,0.01078167115902965,0.207669652660466,0.0,0.0,0.01078167115902965,0.01078167115902965,
attaching,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
usb,0.008086253369272238,0.11596529350200387,0.0,0.0,0.008086253369272238,0.008086253369272238,
removable,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
substance,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
discourses,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
minds,0.008086253369272238,0.1557522394953495,0.0,0.0,0.008086253369272238,0.008086253369272238,
scenario's,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
architecture,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
pirate,0.008086253369272238,0.1557522394953495,0.0,0.0,0.008086253369272238,0.008086253369272238,
methodological,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
clearance,0.008086253369272238,0.11596529350200387,0.0,0.0,0.008086253369272238,0.008086253369272238,
privileges,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
shells,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
aes,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
stealth,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
anticipate,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
wrongdoers,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
jail,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
fraudulently,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
blurs,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
adequately,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
store's,0.008086253369272238,0.11596529350200387,0.0,0.0,0.008086253369272238,0.008086253369272238,
guards,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
skimming,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
hoping,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
portrayal,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
pretends,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
retail,0.008086253369272238,0.11596529350200387,0.0,0.0,0.008086253369272238,0.008086253369272238,
successfully,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
ccpa,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
siphon,0.008086253369272238,0.11596529350200387,0.0,0.0,0.008086253369272238,0.008086253369272238,
prank,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
passport,0.008086253369272238,0.11596529350200387,0.0,0.0,0.008086253369272238,0.008086253369272238,
readily,0.008086253369272238,0.11596529350200387,0.0,0.0,0.008086253369272238,0.008086253369272238,
forgeries,0.008086253369272238,0.1557522394953495,0.0,0.0,0.008086253369272238,0.008086253369272238,
licenses,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
authorized,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
teller,0.008086253369272238,0.1557522394953495,0.0,0.0,0.008086253369272238,0.008086253369272238,
bros,0.008086253369272238,0.1557522394953495,0.0,0.0,0.008086253369272238,0.008086253369272238,
vault,0.008086253369272238,0.1557522394953495,0.0,0.0,0.008086253369272238,0.008086253369272238,
eavesdropping,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
ally,0.008086253369272238,0.11596529350200387,0.0,0.0,0.008086253369272238,0.008086253369272238,
propagation,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
prohibiting,0.008086253369272238,0.08968023133110493,0.0,0.0,0.008086253369272238,0.008086253369272238,
donors,0.008086253369272238,0.1557522394953495,0.0,0.0,0.008086253369272238,0.008086253369272238,
